Frame,Time (s),Red,Green,Blue,Greyscale
4627,9.254,13.69657516,8.350660324,4.291155815,9.482025146
4628,9.256,13.68209171,8.350092888,4.291293144,9.477193832
4629,9.258,13.67242336,8.350372314,4.319099426,9.477735519
4630,9.26,13.63575554,8.3460989,4.325381279,9.464888573
4631,9.262,13.61508656,8.337623596,4.332866669,9.454744339
4632,9.264,13.59405613,8.329782486,4.320463181,9.442248344
4633,9.266,13.56009865,8.314581871,4.306832314,9.421577454
4634,9.268,13.50564289,8.299438477,4.299949646,9.395921707
4635,9.27,13.46595192,8.28630352,4.276124001,9.373122215
4636,9.272,13.46209049,8.287640572,4.285381317,9.374162674
4637,9.274,13.44857025,8.295066833,4.303311348,9.376429558
4638,9.276,13.44763184,8.313688278,4.324273109,9.389596939
4639,9.278,13.45479965,8.343286514,4.350790024,9.412438393
4640,9.28,13.47039318,8.371337891,4.376078606,9.436151505
4641,9.282,13.50338936,8.405370712,4.38140583,9.46650219
4642,9.284,13.52963352,8.42490387,4.375956535,9.485296249
4643,9.286,13.55420494,8.460317612,4.390906334,9.5154562
4644,9.288,13.57757187,8.492762566,4.400486946,9.542461395
4645,9.29,13.60412788,8.522730827,4.413006783,9.569549561
4646,9.292,13.63647366,8.566193581,4.426980972,9.606373787
4647,9.294,13.66576672,8.608269691,4.449556351,9.642486572
4648,9.296,13.69492435,8.64922905,4.465629578,9.67710495
4649,9.298,13.72057247,8.690112114,4.472612381,9.708836555
4650,9.3,13.75347805,8.728590965,4.493083954,9.744012833
4651,9.302,13.80095005,8.778024673,4.50833416,9.788991928
4652,9.304,13.86419201,8.837815285,4.530780792,9.845643044
4653,9.306,13.93612957,8.892649651,4.540739059,9.900434494
4654,9.308,14.0116787,8.927816391,4.538663864,9.943649292
4655,9.31,14.04960346,8.952576637,4.525954247,9.967899323
4656,9.312,14.07398796,8.962498665,4.50129509,9.978092194
4657,9.314,14.12240696,8.971579552,4.507863045,9.998955727
4658,9.316,14.14830971,8.978870392,4.493532181,10.00935173
4659,9.318,14.16402054,8.982593536,4.522276878,10.01964474
4660,9.32,14.18138695,8.983534813,4.55796814,10.02907944
4661,9.322,14.19509983,8.98900032,4.57495594,10.03852272
4662,9.324,14.21342278,8.997760773,4.599404335,10.05183029
4663,9.326,14.21424866,9.004357338,4.603926659,10.05602169
4664,9.328,14.24150276,9.030968666,4.613743782,10.08126259
4665,9.33,14.27912045,9.040104866,4.612746239,10.09793377
4666,9.332,14.3138113,9.049711227,4.60994339,10.11341095
4667,9.334,14.33025265,9.058200836,4.607802391,10.12311745
4668,9.336,14.35021305,9.067302704,4.628828049,10.1367588
4669,9.338,14.37182903,9.069005966,4.655093193,10.14731884
4670,9.34,14.38194466,9.069132805,4.663217545,10.15042019
4671,9.342,14.40842438,9.075398445,4.676293373,10.16416931
4672,9.344,14.42379093,9.083335876,4.675660133,10.17352962
4673,9.346,14.44531631,9.08963871,4.681687355,10.18415546
4674,9.348,14.465271,9.097074509,4.685347557,10.19489288
4675,9.35,14.50515175,9.119701385,4.688826561,10.22055817
4676,9.352,14.52583885,9.139060974,4.686569214,10.2378397
4677,9.354,14.53092003,9.145666122,4.682923317,10.24267483
4678,9.356,14.57761288,9.181588173,4.72228241,10.28264523
4679,9.358,14.59114552,9.204386711,4.748943329,10.30303478
4680,9.36,14.60668373,9.218120575,4.784257889,10.31981468
4681,9.362,14.62980556,9.234341621,4.81196022,10.33933163
4682,9.364,14.64355946,9.245871544,4.812259674,10.35034657
4683,9.366,14.6727953,9.249979019,4.820251465,10.36235619
4684,9.368,14.66880703,9.255277634,4.803835869,10.36199951
4685,9.37,14.69376183,9.269113541,4.800273895,10.37777805
4686,9.372,14.72274208,9.282989502,4.764687538,10.39045429
4687,9.374,14.74233532,9.290335655,4.737843513,10.39744473
4688,9.376,14.76579189,9.306246758,4.719122887,10.41172981
4689,9.378,14.774189,9.313422203,4.706583023,10.41690445
4690,9.38,14.79973984,9.334072113,4.724606514,10.43886375
4691,9.382,14.8090868,9.340902328,4.728959084,10.44578648
4692,9.384,14.8414917,9.363879204,4.768882751,10.47346592
4693,9.386,14.89379501,9.393638611,4.775596619,10.50754452
4694,9.388,14.93584251,9.420526505,4.798399925,10.53848553
4695,9.39,14.99209881,9.440292358,4.815597534,10.56912804
4696,9.392,15.02314377,9.460770607,4.817234993,10.59051514
4697,9.394,15.06124306,9.478207588,4.810711861,10.61137676
4698,9.396,15.08642673,9.485224724,4.771511078,10.61840248
4699,9.398,15.11780739,9.497559547,4.76858902,10.63482571
4700,9.4,15.14614677,9.503753662,4.75601387,10.64567471
4701,9.402,15.14862156,9.517430305,4.746235847,10.65302181
4702,9.404,15.15203571,9.526956558,4.725802422,10.65742779
4703,9.406,15.16861153,9.563112259,4.71359539,10.68205261
4704,9.408,15.18150043,9.589895248,4.716404915,10.70211697
4705,9.41,15.19214153,9.613988876,4.716604233,10.71895313
4706,9.412,15.20863628,9.639297485,4.735650063,10.74123573
4707,9.414,15.22224903,9.646479607,4.752482414,10.75143909
4708,9.416,15.23783302,9.65955162,4.782082558,10.76719379
4709,9.418,15.23576641,9.660833359,4.785059929,10.76778126
4710,9.42,15.24376202,9.675398827,4.785565376,10.77881527
4711,9.422,15.25882149,9.674908638,4.784898758,10.78290081
4712,9.424,15.25358009,9.666097641,4.743050575,10.77113247
4713,9.426,15.26148033,9.66658783,4.754529953,10.77531433
4714,9.428,15.24926567,9.671613693,4.764726639,10.77577782
4715,9.43,15.24985695,9.672197342,4.764961243,10.77650833
4716,9.432,15.25764179,9.655291557,4.762630463,10.76839352
4717,9.434,15.24248219,9.63860321,4.743887901,10.75201416
4718,9.436,15.21518707,9.616604805,4.723163605,10.72857857
4719,9.438,15.20211697,9.597033501,4.695902824,10.7098999
4720,9.44,15.21296215,9.607021332,4.705630302,10.72014618
4721,9.442,15.2109127,9.606899261,4.702376366,10.71934795
4722,9.444,15.21085072,9.605908394,4.715542793,10.72002888
4723,9.446,15.19322205,9.598448753,4.738538742,10.71306133
4724,9.448,15.19099522,9.602787971,4.757079124,10.71704769
4725,9.45,15.1913414,9.608596802,4.776916504,10.72269154
4726,9.452,15.1592865,9.589526176,4.759058952,10.69955921
4727,9.454,15.14325809,9.582965851,4.762129784,10.69165897
4728,9.456,15.1278801,9.57086277,4.756246567,10.67944622
4729,9.458,15.10543633,9.565531731,4.741520882,10.66800213
4730,9.46,15.0910635,9.565701485,4.737998009,10.66308308
4731,9.462,15.06423283,9.552739143,4.731719017,10.64694118
4732,9.464,15.05305672,9.553250313,4.746650696,10.64563656
4733,9.466,15.00967503,9.539908409,4.74087429,10.62367916
4734,9.468,14.9909668,9.553448677,4.779281616,10.63061619
4735,9.47,14.97482872,9.551012039,4.802260399,10.62704945
4736,9.472,14.94119549,9.547036171,4.817093849,10.61638927
4737,9.474,14.91842651,9.531224251,4.828202248,10.60175896
4738,9.476,14.88514996,9.504273415,4.825212479,10.5754776
4739,9.478,14.83962917,9.468310356,4.828813553,10.54111671
4740,9.48,14.8090353,9.444945335,4.828619957,10.51807022
4741,9.482,14.78682804,9.442761421,4.850606918,10.51311493
4742,9.484,14.76534653,9.441007614,4.871961594,10.50788403
4743,9.486,14.75251675,9.4634161,4.891493797,10.51959133
4744,9.488,14.7571249,9.47688961,4.908255577,10.53089333
4745,9.49,14.7566328,9.505737305,4.927685738,10.54987144
4746,9.492,14.76633072,9.5154953,4.936095238,10.55972481
4747,9.494,14.76585579,9.526614189,4.91087532,10.56254292
4748,9.496,14.78336525,9.542951584,4.899460793,10.5763073
4749,9.498,14.80709553,9.561542511,4.874889374,10.59183884
4750,9.5,14.81819248,9.565278053,4.858167648,10.59532452
4751,9.502,14.82054234,9.576673508,4.856521606,10.60251331
4752,9.504,14.8429451,9.589122772,4.865415573,10.61725807
4753,9.506,14.86316299,9.594768524,4.880056381,10.62842941
4754,9.508,14.85855579,9.606197357,4.883198738,10.63376045
4755,9.51,14.89118385,9.628024101,4.914887428,10.66034126
4756,9.512,14.92252541,9.649744987,4.935565948,10.6851387
4757,9.514,14.94766903,9.676913261,4.939204216,10.70873547
4758,9.516,14.97762012,9.705393791,4.938884735,10.73453903
4759,9.518,14.98816013,9.72303772,4.926674843,10.74686146
4760,9.52,15.01622391,9.742124557,4.903930664,10.76371479
4761,9.522,15.02921104,9.741304398,4.864962578,10.76187515
4762,9.524,15.05188465,9.745912552,4.851571083,10.77017975
4763,9.526,15.05800152,9.74332428,4.82916069,10.76810837
4764,9.528,15.05739117,9.738614082,4.817905426,10.76390457
4765,9.53,15.04912567,9.729771614,4.820075989,10.75655842
4766,9.532,15.04065704,9.725536346,4.82032299,10.75142384
4767,9.534,15.03109837,9.711204529,4.824681282,10.74047852
4768,9.536,15.00647736,9.693091393,4.792640686,10.71905518
4769,9.538,15.01843071,9.695598602,4.782454491,10.72307968
4770,9.54,15.03841877,9.702882767,4.780824661,10.73329639
4771,9.542,15.05151653,9.720376015,4.776340485,10.74674892
4772,9.544,15.06711864,9.742385864,4.771988869,10.76410675
4773,9.546,15.1022501,9.757946968,4.764752388,10.7826786
4774,9.548,15.12900352,9.771909714,4.748681068,10.7972393
4775,9.55,15.14316654,9.748174667,4.729361534,10.78490829
4776,9.552,15.1476202,9.736609459,4.718481064,10.77848625
4777,9.554,15.15608597,9.7225914,4.682567596,10.76876831
4778,9.556,15.18470573,9.71412468,4.662409782,10.77005959
4779,9.558,15.19645882,9.691384315,4.642076492,10.7579298
4780,9.56,15.20493031,9.676070213,4.651680946,10.75225544
4781,9.562,15.20576096,9.650888443,4.660104752,10.73857594
4782,9.564,15.20952988,9.619148254,4.666759491,10.72185421
4783,9.566,15.23351002,9.591653824,4.680309296,10.71430969
4784,9.568,15.22827339,9.561160088,4.680409431,10.69513893
4785,9.57,15.21685982,9.538333893,4.674590111,10.67772293
4786,9.572,15.24206638,9.52867794,4.657511711,10.67762375
4787,9.574,15.2635603,9.522472382,4.643420219,10.67888355
4788,9.576,15.27916241,9.494947433,4.621889114,10.66464424
4789,9.578,15.26430416,9.468699455,4.599218369,10.64230251
4790,9.58,15.28707027,9.45925808,4.605911255,10.64432812
4791,9.582,15.30737591,9.44923687,4.609375,10.64488792
4792,9.584,15.30646038,9.438604355,4.62549305,10.6402874
4793,9.586,15.31396675,9.431576729,4.640127182,10.64024734
4794,9.588,15.32075691,9.43026638,4.649330139,10.64242268
4795,9.59,15.29609013,9.415848732,4.65694046,10.62756824
4796,9.592,15.26917362,9.402318001,4.669548035,10.61245728
4797,9.594,15.26738739,9.397361755,4.692793846,10.61238575
4798,9.596,15.26505089,9.38572216,4.711794853,10.60665131
4799,9.598,15.23739719,9.371330261,4.72776413,10.59174538
4800,9.6,15.22760105,9.35662365,4.729290009,10.58039284
4801,9.602,15.19600582,9.347103119,4.727385521,10.56520653
4802,9.604,15.16896629,9.336731911,4.704199791,10.54837608
4803,9.606,15.13004589,9.314015388,4.668535233,10.51870155
4804,9.608,15.09715271,9.30261898,4.669388771,10.50258064
4805,9.61,15.03765965,9.287652016,4.666088104,10.47609234
4806,9.612,14.98118973,9.26375103,4.6658535,10.44481468
4807,9.614,14.92715359,9.235787392,4.658638,10.41132069
4808,9.616,14.88082981,9.227614403,4.659438133,10.39302444
4809,9.618,14.8298769,9.221644402,4.644548416,10.37252998
4810,9.62,14.7888937,9.211527824,4.623761177,10.35158253
4811,9.622,14.77173424,9.220529556,4.638064384,10.35390568
4812,9.624,14.73527622,9.223075867,4.636095047,10.34390259
4813,9.626,14.72700405,9.23463726,4.63060379,10.34772873
4814,9.628,14.71588707,9.242094994,4.641908646,10.35030746
4815,9.63,14.7247057,9.258398056,4.629179001,10.36105537
4816,9.632,14.72142792,9.275271416,4.63673687,10.37090778
4817,9.634,14.7053833,9.289431572,4.606079102,10.37058258
4818,9.636,14.70976543,9.318937302,4.617822647,10.39107704
4819,9.638,14.72599411,9.341176033,4.629943848,10.41026878
4820,9.64,14.71217537,9.351156235,4.62657547,10.41132259
4821,9.642,14.68500996,9.350955963,4.634680748,10.40414429
4822,9.644,14.67501163,9.36413002,4.65989399,10.41181755
4823,9.646,14.67177963,9.375351906,4.677912712,10.4192524
4824,9.648,14.66265011,9.373258591,4.658301353,10.41289425
4825,9.65,14.65348816,9.3903265,4.673288345,10.42221737
4826,9.652,14.63964462,9.401050568,4.670564651,10.42406273
4827,9.654,14.65192986,9.422147751,4.676182747,10.44076538
4828,9.656,14.66369247,9.437247276,4.691105843,10.45481205
4829,9.658,14.67483521,9.468401909,4.705255508,10.47811794
4830,9.66,14.68432903,9.496991158,4.727571487,10.50009632
4831,9.662,14.71115017,9.521772385,4.747472763,10.52464294
4832,9.664,14.76938629,9.569623947,4.78017807,10.57413673
4833,9.666,14.81308079,9.602125168,4.804141045,10.60913658
4834,9.668,14.83604813,9.630382538,4.810674667,10.63336372
4835,9.67,14.84686375,9.645671844,4.824310303,10.64702225
4836,9.672,14.90015221,9.661011696,4.825921059,10.67229557
4837,9.674,14.91507149,9.669269562,4.818693161,10.68091202
4838,9.676,14.91520214,9.65610981,4.79420948,10.66978645
4839,9.678,14.95101833,9.656468391,4.800168991,10.68148804
4840,9.68,14.97558689,9.653365135,4.807477951,10.68802261
4841,9.682,14.98545837,9.644601822,4.807542801,10.6859951
4842,9.684,14.98246479,9.632718086,4.799612045,10.67710972
4843,9.686,14.98130798,9.640069008,4.804522514,10.68176746
4844,9.688,14.99316978,9.647229195,4.807738304,10.6895895
4845,9.69,15.01330185,9.654519081,4.805911064,10.69961166
4846,9.692,15.03372955,9.672889709,4.820829391,10.71863747
4847,9.694,15.0448246,9.684410095,4.835418701,10.7302103
4848,9.696,15.07842064,9.707653999,4.84774971,10.75519753
4849,9.698,15.09816742,9.721655846,4.87865448,10.77287197
4850,9.7,15.13366413,9.737298965,4.891844749,10.79433632
4851,9.702,15.14308643,9.753404617,4.889770508,10.80635929
4852,9.704,15.13741398,9.741873741,4.865663528,10.79473686
4853,9.706,15.15618801,9.748902321,4.869380951,10.8051157
4854,9.708,15.14914227,9.743807793,4.85559082,10.79850006
4855,9.71,15.13300419,9.719414711,4.860414505,10.78002071
4856,9.712,15.12458897,9.688141823,4.864449501,10.75961685
4857,9.714,15.14752102,9.670731544,4.875112534,10.75755215
4858,9.716,15.14017677,9.661398888,4.874258041,10.74961853
4859,9.718,15.13549137,9.640981674,4.856165886,10.73413849
4860,9.72,15.13104057,9.636300087,4.846588135,10.72909927
4861,9.722,15.13541698,9.624097824,4.812436104,10.71952629
4862,9.724,15.11424255,9.608786583,4.787721634,10.70124817
4863,9.726,15.09203911,9.586972237,4.758574486,10.67843151
4864,9.728,15.06332207,9.556997299,4.734498978,10.64945793
4865,9.73,15.06104755,9.538573265,4.732375145,10.63804531
4866,9.732,15.03181934,9.502997398,4.717543602,10.60586548
4867,9.734,15.01342678,9.468720436,4.722805977,10.58139896
4868,9.736,14.98178196,9.446773529,4.729722023,10.55977821
4869,9.738,14.95807838,9.421263695,4.725810051,10.53714848
4870,9.74,14.9500885,9.416938782,4.713828087,10.53104687
4871,9.742,14.94553947,9.413789749,4.702824593,10.52646923
4872,9.744,14.93357849,9.399746895,4.671898842,10.51111603
4873,9.746,14.9279604,9.390087128,4.628066063,10.4987669
4874,9.748,14.92914391,9.38924408,4.611471176,10.49694061
4875,9.75,14.92881966,9.397313118,4.5984869,10.50013542
4876,9.752,14.9313488,9.405849457,4.590265274,10.50479412
4877,9.754,14.92523289,9.406323433,4.585678101,10.50274372
4878,9.756,14.92903805,9.406280518,4.598248482,10.50513649
4879,9.758,14.92326546,9.392727852,4.589622498,10.49444103
4880,9.76,14.89759064,9.377812386,4.559428215,10.47449398
4881,9.762,14.9182682,9.382616043,4.566415787,10.48476887
4882,9.764,14.92248821,9.378803253,4.55648613,10.48236275
4883,9.766,14.93295479,9.371739388,4.541657448,10.47980118
4884,9.768,14.93856525,9.375313759,4.529033661,10.48217678
4885,9.77,14.94063663,9.373399734,4.503138542,10.47851276
4886,9.772,14.94651127,9.358894348,4.485618591,10.46984577
4887,9.774,14.93267536,9.338238716,4.450746536,10.44928551
4888,9.776,14.93001366,9.321295738,4.446774483,10.43846703
4889,9.778,14.89847183,9.280788422,4.417014122,10.40182877
4890,9.78,14.86721516,9.248006821,4.399220467,10.37112808
4891,9.782,14.85889912,9.237170219,4.409964561,10.3633728
4892,9.784,14.8409214,9.217571259,4.414957047,10.34711838
4893,9.786,14.80960369,9.199119568,4.432946205,10.32921982
4894,9.788,14.7603817,9.170204163,4.41878891,10.29540157
4895,9.79,14.72606659,9.152686119,4.419632912,10.27535915
4896,9.792,14.67497444,9.139569283,4.41415596,10.25159264
4897,9.794,14.61015415,9.135385513,4.400676727,10.2282896
4898,9.796,14.56717491,9.136792183,4.411883354,10.21743393
4899,9.798,14.52937889,9.135772705,4.41076088,10.205513
4900,9.8,14.49632359,9.135723114,4.411087036,10.19559956
4901,9.802,14.43726063,9.112885475,4.394680023,10.16264439
4902,9.804,14.41091347,9.110989571,4.396385193,10.15399933
4903,9.806,14.37998104,9.099111557,4.39374733,10.13742065
4904,9.808,14.37648392,9.082512856,4.380050659,10.12505341
4905,9.81,14.36885929,9.072009087,4.363599777,10.11483669
4906,9.812,14.37543201,9.065068245,4.339220047,10.10998249
4907,9.814,14.38384151,9.055398941,4.324636459,10.10510921
4908,9.816,14.33825779,9.02596283,4.289718628,10.06992626
4909,9.818,14.32474136,9.016652107,4.280879974,10.05953407
4910,9.82,14.2912941,9.000704765,4.267634392,10.03853416
4911,9.822,14.25575352,8.976799011,4.249484062,10.01179886
4912,9.824,14.21819973,8.945931435,4.233908653,9.980955124
4913,9.826,14.17753983,8.909924507,4.219043732,9.946023941
4914,9.828,14.14351368,8.891255379,4.215401649,9.924186707
4915,9.83,14.1115799,8.871871948,4.196491241,9.900961876
4916,9.832,14.11275196,8.89115715,4.203621864,9.9136343
4917,9.834,14.09441662,8.922524452,4.197341919,9.925930977
4918,9.836,14.07427406,8.947664261,4.193874359,9.934491158
4919,9.838,14.07907009,8.952197075,4.197856903,9.939059258
4920,9.84,14.06643009,8.939622879,4.194286346,9.927349091
4921,9.842,14.05031013,8.942203522,4.213783264,9.926008224
4922,9.844,14.00474167,8.921915054,4.2117033,9.900248528
4923,9.846,14.00819397,8.930925369,4.225708961,9.908382416
4924,9.848,14.00014877,8.936808586,4.225374222,9.909666061
4925,9.85,13.97839546,8.9327631,4.229270935,9.901171684
4926,9.852,13.96411991,8.915621758,4.221662521,9.886024475
4927,9.854,13.93967628,8.881576538,4.225487709,9.858854294
4928,9.856,13.91930962,8.844452858,4.218317032,9.83036232
4929,9.858,13.91226768,8.804034233,4.194134712,9.801373482
4930,9.86,13.94277668,8.792281151,4.203486443,9.805010796
4931,9.862,13.9683075,8.771582603,4.207473755,9.800819397
4932,9.864,13.9952631,8.747732162,4.201855659,9.794525146
4933,9.866,14.01716423,8.708972931,4.190738678,9.776885033
4934,9.868,14.0198307,8.665673256,4.175821304,9.750220299
4935,9.87,14.02731323,8.63634491,4.175183296,9.735218048
4936,9.872,14.03182602,8.601399422,4.144685745,9.712818146
4937,9.874,14.01196003,8.552314758,4.136221886,9.677075386
4938,9.876,13.97873592,8.499437332,4.145240784,9.637187004
4939,9.878,13.91768456,8.450309753,4.148539543,9.590475082
4940,9.88,13.89049149,8.409115791,4.149963379,9.558141708
4941,9.882,13.84302711,8.363910675,4.152731895,9.517778397
4942,9.884,13.78961945,8.329190254,4.160879135,9.48225975
4943,9.886,13.72077942,8.312315941,4.1541605,9.450873375
4944,9.888,13.68898201,8.317849159,4.175168991,9.447177887
4945,9.89,13.64621639,8.316665649,4.171530724,9.433271408
4946,9.892,13.58422375,8.311516762,4.167536736,9.411307335
4947,9.894,13.52004433,8.304358482,4.171689987,9.38860321
4948,9.896,13.48079681,8.301018715,4.189990044,9.376728058
4949,9.898,13.44014835,8.298424721,4.209105492,9.365294456
4950,9.9,13.39888096,8.285335541,4.204526901,9.344721794
4951,9.902,13.37160492,8.300643921,4.221449852,9.347676277
4952,9.904,13.35843277,8.315751076,4.222576141,9.35270977
4953,9.906,13.34550762,8.317706108,4.234760284,9.351373672
4954,9.908,13.33834362,8.309147835,4.256195068,9.346747398
4955,9.91,13.30605221,8.296824455,4.280488968,9.332608223
4956,9.912,13.3027029,8.296000481,4.323925018,9.336197853
4957,9.914,13.25816631,8.278966904,4.350421906,9.315533638
4958,9.916,13.23534584,8.279927254,4.405685425,9.315611839
4959,9.918,13.18467999,8.274551392,4.431753159,9.300520897
4960,9.92,13.1620512,8.278004646,4.454748154,9.298279762
4961,9.922,13.14456081,8.286960602,4.471941948,9.300034523
4962,9.924,13.13855743,8.297109604,4.468636513,9.304215431
4963,9.926,13.1104641,8.302865982,4.477071762,9.299962997
4964,9.928,13.10077763,8.306008339,4.471633911,9.298099518
4965,9.93,13.08728027,8.31019783,4.483242035,9.297932625
4966,9.932,13.08209324,8.316960335,4.496469498,9.301938057
4967,9.934,13.06810188,8.317815781,4.516511917,9.300670624
4968,9.936,13.05815029,8.321660995,4.539370537,9.302461624
4969,9.938,13.04159546,8.327414513,4.555025101,9.302452087
4970,9.94,13.02538395,8.329320908,4.571803093,9.300831795
4971,9.942,13.01476669,8.33061409,4.573655128,9.298452377
4972,9.944,13.00819588,8.347524643,4.586062431,9.308034897
4973,9.946,12.99864388,8.360182762,4.580834389,9.311988831
4974,9.948,13.01021767,8.380194664,4.58632946,9.328111649
4975,9.95,13.03794575,8.404459953,4.579908371,9.350199699
4976,9.952,13.04929256,8.428811073,4.563108444,9.365642548
4977,9.954,13.05693245,8.446249008,4.53532505,9.375015259
4978,9.956,13.08215332,8.464524269,4.518938065,9.390824318
4979,9.958,13.10039043,8.487758636,4.533145905,9.411812782
4980,9.96,13.10778141,8.503746986,4.525384903,9.422559738
4981,9.962,13.11922359,8.519602776,4.523881912,9.435258865
4982,9.964,13.13708305,8.540056229,4.534356117,9.453724861
4983,9.966,13.1564312,8.553391457,4.550467491,9.469139099
4984,9.968,13.19392872,8.57011795,4.582620621,9.494036674
4985,9.97,13.21895504,8.595360756,4.590974808,9.517061234
4986,9.972,13.24684525,8.607523918,4.600429535,9.53410244
4987,9.974,13.26495934,8.611426353,4.602495193,9.542037964
4988,9.976,13.28475571,8.624024391,4.608117104,9.555905342
4989,9.978,13.29292202,8.624019623,4.604450226,9.557816505
4990,9.98,13.32732773,8.626791954,4.607346535,9.570385933
4991,9.982,13.34272099,8.637660027,4.624078751,9.582968712
4992,9.984,13.3309288,8.632751465,4.62634182,9.57665062
4993,9.986,13.33795929,8.637983322,4.657681465,9.585603714
4994,9.988,13.35800266,8.652444839,4.688097954,9.603834152
4995,9.99,13.36925983,8.66162014,4.710140228,9.614807129
4996,9.992,13.38101006,8.673003197,4.726527214,9.626995087
4997,9.994,13.39121723,8.686187744,4.72647953,9.637833595
4998,9.996,13.4162569,8.717411041,4.729846954,9.664071083
4999,9.998,13.43453503,8.732822418,4.728807449,9.678155899
5000,10,13.43904877,8.741809845,4.733026505,9.685294151
5001,10.002,13.42762661,8.737797737,4.73625946,9.679954529
5002,10.004,13.44013309,8.742765427,4.743811607,9.687520027
5003,10.006,13.45405293,8.758396149,4.75215435,9.70167923
5004,10.008,13.46007442,8.763104439,4.743775368,9.705444336
5005,10.01,13.4462347,8.759937286,4.740187645,9.699124336
5006,10.012,13.43710899,8.731872559,4.717756271,9.67669487
5007,10.014,13.44044304,8.726129532,4.70718956,9.673324585
5008,10.016,13.44433784,8.718987465,4.703778267,9.670339584
5009,10.018,13.45257759,8.725618362,4.709852219,9.67728138
5010,10.02,13.4713707,8.754312515,4.717881203,9.700531006
5011,10.022,13.48121929,8.78580761,4.734428406,9.723891258
5012,10.024,13.49916172,8.803109169,4.745918274,9.740879059
5013,10.026,13.48691845,8.801592827,4.737257004,9.734965324
5014,10.028,13.50041008,8.814126015,4.764996529,9.749767303
5015,10.03,13.53108978,8.82753849,4.780540466,9.768530846
5016,10.032,13.55489159,8.833118439,4.77914238,9.779129982
5017,10.034,13.55717945,8.82425499,4.781289101,9.774586678
5018,10.036,13.57211208,8.829572678,4.798703194,9.783963203
5019,10.038,13.58172512,8.838388443,4.810379028,9.793566704
5020,10.04,13.59938622,8.861351967,4.809117317,9.811868668
5021,10.042,13.62461758,8.901750565,4.832553864,9.845955849
5022,10.044,13.6485157,8.934835434,4.83536911,9.873145103
5023,10.046,13.68955612,8.966968536,4.841459274,9.904817581
5024,10.048,13.72271538,8.997145653,4.840317726,9.932347298
5025,10.05,13.76208019,9.021006584,4.854690552,9.959604263
5026,10.052,13.77751637,9.031872749,4.865372658,9.97183609
5027,10.054,13.79578018,9.035859108,4.858451843,9.978597641
5028,10.056,13.8451643,9.052317619,4.870019913,10.00468731
5029,10.058,13.87933064,9.056669235,4.883648872,10.01913834
5030,10.06,13.91522598,9.06354332,4.880036354,10.03319454
5031,10.062,13.96395969,9.088055611,4.877605438,10.0622015
5032,10.064,13.99290657,9.108738899,4.851801872,10.07984066
5033,10.066,14.01835442,9.138029099,4.832847595,10.10261059
5034,10.068,14.04012489,9.15712738,4.817788124,10.11816406
5035,10.07,14.09073448,9.196316719,4.823498726,10.15706539
5036,10.072,14.12635326,9.222277641,4.840797424,10.1848402
5037,10.074,14.17182922,9.239929199,4.863993645,10.21163654
5038,10.076,14.21109962,9.263584137,4.870498657,10.23805714
5039,10.078,14.2231884,9.268579483,4.875549316,10.245224
5040,10.08,14.26116085,9.271409035,4.871466637,10.25773048
5041,10.082,14.28511715,9.266594887,4.842125893,10.25823689
5042,10.084,14.32427311,9.284943581,4.846736908,10.28156376
5043,10.086,14.36149025,9.29841423,4.849740982,10.30111027
5044,10.088,14.40529346,9.317846298,4.835967064,10.32416534
5045,10.09,14.44316864,9.339852333,4.827373505,10.34749413
5046,10.092,14.46223736,9.358880043,4.831535339,10.36477375
5047,10.094,14.48969269,9.382364273,4.83453846,10.38715172
5048,10.096,14.50094986,9.392748833,4.832392693,10.39595604
5049,10.098,14.53339005,9.418372154,4.858572006,10.42408466
5050,10.1,14.54644966,9.420051575,4.861722946,10.42929363
5051,10.102,14.53425407,9.405436516,4.877018929,10.41899967
5052,10.104,14.54308605,9.408449173,4.907090187,10.42660141
5053,10.106,14.56210232,9.419043541,4.926115036,10.44062614
5054,10.108,14.56888962,9.42411232,4.929444313,10.44568157
5055,10.11,14.54719162,9.407400131,4.911336899,10.42741489
5056,10.112,14.55424786,9.424225807,4.914683342,10.44004536
5057,10.114,14.5810585,9.440160751,4.908731461,10.45672035
5058,10.116,14.59521103,9.457448959,4.898965836,10.46997643
5059,10.118,14.6275816,9.473787308,4.889609337,10.48830795
5060,10.12,14.66379738,9.495519638,4.878864288,10.51080036
5061,10.122,14.70560646,9.50206852,4.859894753,10.52501869
5062,10.124,14.72468567,9.500952721,4.825882912,10.5254364
5063,10.126,14.7536478,9.508889198,4.826254845,10.53913498
5064,10.128,14.78279591,9.512106895,4.828627586,10.55016422
5065,10.13,14.80784512,9.519783974,4.830616951,10.56227684
5066,10.132,14.83746338,9.534477234,4.835846901,10.58035469
5067,10.134,14.85603809,9.542255402,4.824989319,10.58935261
5068,10.136,14.86052132,9.551544189,4.819344521,10.59540939
5069,10.138,14.89338303,9.556923866,4.812492371,10.60750008
5070,10.14,14.93490314,9.576230049,4.818206787,10.63220882
5071,10.142,14.94968796,9.582690239,4.821894646,10.64113522
5072,10.144,14.96993637,9.583644867,4.826142311,10.64788246
5073,10.146,15.00421143,9.589917183,4.840604782,10.66358376
5074,10.148,15.05126572,9.60278511,4.844493866,10.685359
5075,10.15,15.07653046,9.610325813,4.847240448,10.6977644
5076,10.152,15.096385,9.621373177,4.842224121,10.70914936
5077,10.154,15.1299448,9.629547119,4.859968185,10.7261734
